rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
460,460,9953,2171,2,Good ride,2024-09-15 18:23:00
461,461,3751,553,2,Good ride,2024-06-16 17:42:00
462,462,7392,2476,2,Smooth trip,2025-11-25 16:25:00
463,463,3205,2841,5,Good ride,2024-03-23 09:18:00
464,464,6615,195,2,Good ride,2025-03-13 10:09:00
465,465,8176,2561,5,Smooth trip,2025-05-09 22:01:00
466,466,8222,1966,4,Good ride,2025-06-21 02:13:00
467,467,5105,2330,5,Good ride,2024-08-07 06:55:00
468,468,7212,2257,1,Smooth trip,2024-08-25 12:11:00
469,469,9150,952,2,Good ride,2025-11-22 04:48:00
470,470,5584,2730,4,Good ride,2024-10-14 15:25:00
471,471,4356,742,5,Smooth trip,2024-06-19 17:24:00
472,472,4478,2372,4,Good ride,2025-06-29 10:39:00
473,473,5124,1732,2,Good ride,2024-02-24 22:40:00
474,474,5097,2996,4,Smooth trip,2024-05-13 02:28:00
475,475,8437,2417,1,Good ride,2024-07-12 03:32:00
476,476,8565,425,2,Good ride,2025-11-20 10:53:00
477,477,4364,416,5,Smooth trip,2025-10-08 22:03:00
478,478,8902,1219,1,Good ride,2024-04-24 18:45:00
479,479,6955,773,5,Good ride,2025-04-27 04:58:00
480,480,9089,29,5,Smooth trip,2024-12-20 09:50:00
481,481,9369,1494,2,Good ride,2025-09-07 17:46:00
482,482,5320,1689,1,Good ride,2024-08-20 23:06:00
483,483,8948,2749,4,Smooth trip,2025-03-30 13:27:00
484,484,9548,2739,2,Good ride,2024-11-03 15:50:00
485,485,5242,219,1,Good ride,2024-03-30 04:58:00
486,486,5440,1860,3,Smooth trip,2024-07-07 23:25:00
487,487,6738,423,4,Good ride,2025-10-08 08:10:00
488,488,5584,226,5,Good ride,2024-01-27 15:31:00
489,489,7046,1819,1,Smooth trip,2025-02-26 13:58:00
490,490,7115,1113,1,Good ride,2025-11-16 14:42:00
491,491,5595,1396,2,Good ride,2024-04-06 08:07:00
492,492,9467,1048,1,Smooth trip,2025-11-03 17:12:00
493,493,9417,2435,2,Good ride,2025-05-15 01:58:00
494,494,5153,1721,5,Good ride,2025-06-15 04:13:00
495,495,7250,121,3,Smooth trip,2024-05-28 05:01:00
496,496,4237,174,5,Good ride,2024-10-31 16:34:00
497,497,6635,1589,4,Good ride,2025-01-18 07:09:00
498,498,4899,2231,3,Smooth trip,2024-03-28 10:08:00
499,499,9240,152,4,Good ride,2024-08-05 12:49:00
500,500,7229,2280,4,Good ride,2025-11-23 19:08:00
501,501,3320,1253,4,Smooth trip,2024-08-30 12:51:00
502,502,7392,349,4,Good ride,2024-11-06 00:36:00
503,503,5485,1851,4,Good ride,2025-01-12 20:14:00
504,504,8016,1289,1,Smooth trip,2025-04-19 12:07:00
505,505,6800,126,4,Good ride,2024-11-22 04:02:00
506,506,6240,280,1,Good ride,2025-11-27 14:59:00
507,507,5121,1289,5,Smooth trip,2025-12-27 18:33:00
508,508,9851,2572,2,Good ride,2024-07-26 21:09:00
509,509,4630,1980,5,Good ride,2025-09-18 05:43:00
510,510,3069,1555,3,Smooth trip,2025-11-13 10:58:00
511,511,4949,1327,1,Good ride,2024-12-20 00:59:00
512,512,3244,1457,4,Good ride,2025-02-13 22:20:00
513,513,9510,1120,2,Smooth trip,2024-02-11 18:20:00
514,514,7339,566,3,Good ride,2024-08-27 16:51:00
515,515,6711,692,2,Good ride,2025-11-09 17:59:00
516,516,3749,1717,5,Smooth trip,2025-03-18 11:16:00
517,517,5707,2084,3,Good ride,2025-09-19 07:05:00
518,518,3117,2674,2,Good ride,2025-11-07 12:27:00
519,519,9275,1080,4,Smooth trip,2025-08-26 20:40:00
520,520,8284,344,2,Good ride,2024-08-03 05:56:00
521,521,6276,2577,3,Good ride,2024-01-17 07:26:00
522,522,8366,1080,4,Smooth trip,2025-12-15 16:30:00
523,523,8908,2279,1,Good ride,2025-03-31 21:51:00
524,524,8226,2666,1,Good ride,2024-07-21 09:54:00
525,525,3376,816,4,Smooth trip,2025-06-03 23:19:00
526,526,4808,997,4,Good ride,2024-11-16 02:03:00
527,527,9182,1179,4,Good ride,2025-05-05 18:59:00
528,528,5008,1096,3,Smooth trip,2024-09-03 00:26:00
529,529,4070,1845,5,Good ride,2025-09-23 20:46:00
530,530,3031,764,3,Good ride,2024-03-24 02:22:00
531,531,7656,1468,2,Smooth trip,2025-04-24 19:01:00
532,532,3309,911,2,Good ride,2024-03-06 07:11:00
533,533,4047,383,4,Good ride,2024-07-27 07:25:00
534,534,3012,778,5,Smooth trip,2024-12-04 12:48:00
535,535,5913,628,3,Good ride,2024-01-25 15:27:00
536,536,4826,2613,4,Good ride,2025-12-24 05:31:00
537,537,6439,542,3,Smooth trip,2024-12-26 21:01:00
538,538,5665,562,3,Good ride,2025-10-11 06:21:00
539,539,5247,600,5,Good ride,2025-08-15 03:13:00
540,540,3833,961,3,Smooth trip,2024-10-31 00:59:00
541,541,7215,2401,4,Good ride,2025-04-18 03:31:00
542,542,6372,2758,5,Good ride,2025-06-02 12:31:00
543,543,6311,1094,1,Smooth trip,2025-10-19 03:05:00
544,544,9779,130,5,Good ride,2025-07-07 16:16:00
545,545,7486,2117,4,Good ride,2025-07-15 18:47:00
546,546,3371,1744,4,Smooth trip,2025-07-07 23:41:00
547,547,9313,753,3,Good ride,2024-10-21 14:46:00
548,548,5821,345,1,Good ride,2024-12-12 22:30:00
549,549,7906,1088,3,Smooth trip,2024-12-27 19:45:00
550,550,9012,2790,5,Good ride,2024-10-24 17:00:00
551,551,8225,224,3,Good ride,2025-06-03 15:32:00
552,552,4188,1462,1,Smooth trip,2024-05-28 06:38:00
553,553,7302,1232,3,Good ride,2024-04-11 09:42:00
554,554,7904,1685,5,Good ride,2024-06-27 04:55:00
555,555,5563,591,4,Smooth trip,2024-06-11 21:18:00
556,556,8894,1861,4,Good ride,2024-11-26 14:40:00
557,557,5737,2416,3,Good ride,2025-06-26 11:55:00
558,558,7344,2998,3,Smooth trip,2025-06-15 03:52:00
559,559,8910,868,2,Good ride,2025-02-25 15:06:00
560,560,6958,2835,4,Good ride,2024-11-11 01:37:00
561,561,8155,2406,5,Smooth trip,2025-05-08 10:29:00
562,562,7915,445,2,Good ride,2024-10-13 11:43:00
563,563,9965,1046,1,Good ride,2024-05-31 11:41:00
564,564,7319,2978,3,Smooth trip,2024-03-03 01:55:00
565,565,7852,1243,3,Good ride,2024-03-17 12:16:00
566,566,5889,555,2,Good ride,2025-06-13 08:25:00
567,567,6242,2512,5,Smooth trip,2024-05-26 07:54:00
568,568,6745,2406,3,Good ride,2025-04-15 22:19:00
569,569,5575,2547,5,Good ride,2024-06-15 09:49:00
570,570,3133,641,2,Smooth trip,2025-07-04 09:50:00
571,571,9789,2007,3,Good ride,2025-09-14 21:05:00
572,572,4973,1732,2,Good ride,2025-01-11 13:54:00
573,573,6172,22,3,Smooth trip,2025-01-19 19:37:00
574,574,7954,698,1,Good ride,2025-05-14 10:33:00
575,575,4913,1437,5,Good ride,2024-07-25 14:01:00
576,576,8905,1172,1,Smooth trip,2024-02-23 14:54:00
577,577,9951,2371,5,Good ride,2024-01-21 09:31:00
578,578,5744,2934,3,Good ride,2024-03-13 17:31:00
579,579,9179,1312,3,Smooth trip,2024-01-31 23:57:00
580,580,5329,634,5,Good ride,2024-02-14 11:44:00
581,581,5433,1189,5,Good ride,2024-11-10 09:03:00
582,582,5813,593,3,Smooth trip,2025-11-07 11:59:00
583,583,7620,184,5,Good ride,2025-09-07 17:29:00
584,584,9042,1442,3,Good ride,2025-09-02 21:34:00
585,585,3487,1972,1,Smooth trip,2025-03-20 20:20:00
586,586,5285,2470,4,Good ride,2024-04-20 03:58:00
587,587,5290,1896,5,Good ride,2025-06-07 20:33:00
588,588,8197,463,1,Smooth trip,2025-10-05 14:23:00
589,589,8169,2897,1,Good ride,2024-08-02 18:51:00
590,590,9181,2613,5,Good ride,2025-09-18 04:30:00
591,591,9314,1808,3,Smooth trip,2025-02-15 12:17:00
592,592,8133,1042,2,Good ride,2024-01-11 17:29:00
593,593,7163,2308,3,Good ride,2024-12-08 14:35:00
594,594,6536,269,3,Smooth trip,2025-10-16 00:37:00
595,595,5109,840,1,Good ride,2025-10-25 01:54:00
596,596,4721,1520,3,Good ride,2025-12-11 18:11:00
597,597,9017,1809,5,Smooth trip,2024-10-09 02:09:00
598,598,9382,1471,1,Good ride,2024-07-21 06:22:00
599,599,5139,2762,3,Good ride,2025-01-09 05:06:00
600,600,5115,2789,1,Smooth trip,2025-08-18 00:43:00
601,601,8962,1192,2,Good ride,2024-03-22 17:22:00
602,602,5581,2421,5,Good ride,2025-10-26 06:14:00
603,603,4315,423,1,Smooth trip,2025-10-07 17:06:00
604,604,7887,133,3,Good ride,2024-08-17 11:28:00
605,605,7176,587,4,Good ride,2024-03-27 08:51:00
606,606,4712,2434,4,Smooth trip,2024-11-29 15:08:00
607,607,4290,1535,1,Good ride,2025-11-10 13:25:00
608,608,7877,1305,1,Good ride,2025-08-08 12:18:00
609,609,7915,834,4,Smooth trip,2025-07-24 17:11:00
610,610,5318,2940,2,Good ride,2024-07-24 15:58:00
611,611,7446,1164,1,Good ride,2025-08-11 03:26:00
612,612,4631,449,1,Smooth trip,2024-11-27 15:49:00
613,613,3346,1497,3,Good ride,2024-12-20 10:17:00
614,614,7450,1480,5,Good ride,2025-12-02 15:42:00
615,615,7144,1309,2,Smooth trip,2025-01-24 12:03:00
616,616,7620,2734,5,Good ride,2025-07-04 03:35:00
617,617,3244,327,2,Good ride,2025-12-01 10:48:00
618,618,8743,130,4,Smooth trip,2025-04-22 21:50:00
619,619,3637,1905,4,Good ride,2024-12-07 20:51:00
620,620,3141,2870,3,Good ride,2024-08-14 13:57:00
621,621,6115,1316,4,Smooth trip,2025-05-19 21:03:00
622,622,7125,651,5,Good ride,2024-11-29 20:13:00
623,623,5087,1101,3,Good ride,2024-10-25 23:21:00
624,624,6891,2134,5,Smooth trip,2024-10-15 20:40:00
625,625,7962,2925,4,Good ride,2025-07-30 08:19:00
626,626,3449,2368,3,Good ride,2025-02-24 04:35:00
627,627,3498,2438,3,Smooth trip,2024-06-09 12:04:00
628,628,3110,1316,4,Good ride,2024-07-09 04:51:00
629,629,5612,614,4,Good ride,2024-11-20 15:15:00
630,630,3062,1309,5,Smooth trip,2025-02-26 05:54:00
631,631,6213,707,3,Good ride,2025-08-23 21:11:00
632,632,5389,1384,5,Good ride,2024-01-21 07:27:00
633,633,5923,1987,3,Smooth trip,2024-04-15 19:56:00
634,634,5640,1234,4,Good ride,2024-02-20 14:50:00
635,635,3605,2703,5,Good ride,2025-03-13 13:45:00
636,636,3110,1703,2,Smooth trip,2025-09-13 00:25:00
637,637,3944,1683,3,Good ride,2024-11-20 06:20:00
638,638,6560,1324,3,Good ride,2024-01-30 15:22:00
639,639,7024,1486,1,Smooth trip,2025-08-21 15:54:00
640,640,4300,468,4,Good ride,2024-10-29 04:57:00
641,641,4983,725,4,Good ride,2024-11-25 06:22:00
642,642,5688,900,4,Smooth trip,2024-08-05 19:32:00
643,643,8318,1104,3,Good ride,2024-12-04 03:45:00
644,644,6877,608,3,Good ride,2024-12-30 23:48:00
645,645,4435,975,1,Smooth trip,2025-02-26 23:20:00
646,646,4548,141,2,Good ride,2025-05-30 01:55:00
647,647,8997,1452,2,Good ride,2024-10-16 00:15:00
648,648,7990,2370,5,Smooth trip,2024-06-09 06:23:00
649,649,6837,1925,3,Good ride,2025-07-31 02:53:00
650,650,6313,2033,3,Good ride,2025-08-27 11:28:00
651,651,5545,444,1,Smooth trip,2024-10-16 08:48:00
652,652,4505,1201,4,Good ride,2025-09-06 18:01:00
653,653,8624,1500,3,Good ride,2024-07-04 21:01:00
654,654,8897,1248,5,Smooth trip,2024-04-20 23:49:00
655,655,5915,1769,4,Good ride,2024-02-26 08:57:00
656,656,9199,2404,2,Good ride,2024-04-11 05:13:00
657,657,5858,497,2,Smooth trip,2024-02-04 20:26:00
658,658,3810,1439,3,Good ride,2025-03-26 14:47:00
659,659,4955,492,4,Good ride,2024-07-04 05:22:00
660,660,3236,2552,1,Smooth trip,2024-07-23 09:56:00
661,661,9346,1801,5,Good ride,2024-05-28 21:47:00
662,662,7854,1963,3,Good ride,2024-11-17 04:36:00
663,663,6994,2828,5,Smooth trip,2025-02-16 02:14:00
664,664,8014,205,3,Good ride,2024-06-13 22:26:00
665,665,3275,1229,2,Good ride,2024-04-13 16:43:00
666,666,3967,2972,1,Smooth trip,2025-01-17 04:37:00
667,667,8562,932,4,Good ride,2024-03-22 14:12:00
668,668,8379,2031,4,Good ride,2025-08-18 13:30:00
669,669,8569,2145,1,Smooth trip,2024-12-12 18:45:00
670,670,7188,1655,1,Good ride,2025-09-23 17:18:00
671,671,6405,1727,5,Good ride,2024-06-30 16:50:00
672,672,4744,748,5,Smooth trip,2025-04-22 18:24:00
673,673,5670,2160,3,Good ride,2024-08-07 10:10:00
674,674,4504,1779,2,Good ride,2025-05-31 18:55:00
675,675,3135,1360,5,Smooth trip,2025-04-30 00:23:00
676,676,7152,754,3,Good ride,2025-02-16 04:00:00
677,677,8179,1277,2,Good ride,2024-04-26 11:50:00
678,678,3272,101,2,Smooth trip,2025-12-27 06:16:00
679,679,9539,1924,1,Good ride,2025-12-12 22:47:00
680,680,7232,2581,5,Good ride,2024-09-02 10:53:00
681,681,7778,290,1,Smooth trip,2025-04-06 09:50:00
682,682,9506,2749,5,Good ride,2025-12-15 01:45:00
683,683,6223,1534,5,Good ride,2025-07-23 08:52:00
684,684,4575,2080,4,Smooth trip,2025-12-30 12:17:00
685,685,8035,1855,5,Good ride,2024-05-31 16:00:00
686,686,9505,1544,3,Good ride,2025-12-01 09:43:00
687,687,6687,1408,2,Smooth trip,2025-06-21 11:30:00
688,688,9023,2119,5,Good ride,2024-04-05 03:47:00
689,689,8330,562,2,Good ride,2024-03-26 02:47:00
690,690,8491,2193,5,Smooth trip,2025-04-29 19:25:00
691,691,8657,1351,2,Good ride,2025-10-20 01:46:00
692,692,9606,2832,4,Good ride,2025-09-16 17:50:00
693,693,8842,2864,5,Smooth trip,2025-08-05 13:00:00
694,694,7400,1126,5,Good ride,2024-07-10 10:53:00
695,695,6444,197,3,Good ride,2024-12-03 09:31:00
696,696,5210,1058,3,Smooth trip,2024-12-24 13:02:00
697,697,5615,1263,1,Good ride,2025-01-25 19:22:00
698,698,8450,1532,2,Good ride,2024-03-11 16:59:00
699,699,4001,627,5,Smooth trip,2024-11-03 22:29:00
700,700,7200,1534,1,Good ride,2025-09-19 14:13:00
701,701,4927,523,1,Good ride,2025-09-15 07:52:00
702,702,9330,610,5,Smooth trip,2025-04-14 05:10:00
703,703,8218,1545,5,Good ride,2025-10-11 01:46:00
704,704,8137,2481,4,Good ride,2024-01-03 20:50:00
705,705,9296,27,1,Smooth trip,2024-08-07 11:33:00
706,706,7584,1764,5,Good ride,2024-09-02 10:14:00
707,707,6988,911,5,Good ride,2024-01-04 03:22:00
708,708,5130,2598,2,Smooth trip,2024-03-07 04:52:00
709,709,3958,2392,1,Good ride,2024-10-18 02:23:00
710,710,3328,1521,5,Good ride,2024-08-25 09:01:00
711,711,7631,468,5,Smooth trip,2024-07-10 15:26:00
712,712,3537,2700,3,Good ride,2025-12-14 18:47:00
713,713,3808,1291,5,Good ride,2024-06-08 22:44:00
714,714,6248,2159,1,Smooth trip,2025-05-22 10:27:00
715,715,8757,1440,5,Good ride,2024-02-25 07:07:00
716,716,7147,2598,1,Good ride,2025-07-26 16:52:00
717,717,7884,902,4,Smooth trip,2024-08-08 14:51:00
718,718,3994,254,1,Good ride,2024-11-20 05:34:00
719,719,8952,931,5,Good ride,2025-06-30 20:03:00
720,720,8669,551,2,Smooth trip,2025-12-12 22:59:00
721,721,9863,2876,1,Good ride,2025-07-23 11:20:00
722,722,3209,934,5,Good ride,2024-02-12 09:07:00
723,723,5266,1002,5,Smooth trip,2025-09-19 01:15:00
724,724,6079,601,5,Good ride,2024-06-22 00:00:00
725,725,3648,1393,4,Good ride,2024-10-25 22:50:00
726,726,4874,1036,5,Smooth trip,2024-03-16 22:05:00
727,727,4268,641,5,Good ride,2025-06-13 22:03:00
728,728,8984,1107,5,Good ride,2025-03-15 05:40:00
729,729,9117,816,2,Smooth trip,2025-11-21 15:05:00
730,730,4353,2723,1,Good ride,2024-01-13 23:29:00
731,731,8483,1857,5,Good ride,2025-11-17 13:01:00
732,732,4665,2606,1,Smooth trip,2024-04-25 04:29:00
733,733,3010,896,3,Good ride,2025-01-11 21:03:00
734,734,6164,1114,4,Good ride,2024-11-12 06:52:00
735,735,3435,1176,2,Smooth trip,2024-11-16 18:45:00
736,736,3771,1989,1,Good ride,2024-12-05 15:48:00
737,737,4038,2197,2,Good ride,2025-08-14 22:27:00
738,738,7220,581,5,Smooth trip,2025-09-24 23:08:00
739,739,6551,2173,4,Good ride,2024-01-04 11:13:00
740,740,5490,1235,3,Good ride,2025-09-15 12:51:00
741,741,7097,1772,4,Smooth trip,2024-06-22 23:43:00
742,742,9990,1479,1,Good ride,2025-03-18 06:24:00
743,743,6750,2432,2,Good ride,2025-01-03 23:29:00
744,744,3521,736,3,Smooth trip,2025-04-15 12:16:00
745,745,9621,2800,4,Good ride,2024-05-30 00:08:00
746,746,6922,2158,2,Good ride,2025-01-28 02:18:00
747,747,6706,940,3,Smooth trip,2025-01-12 12:18:00
748,748,8105,2980,3,Good ride,2024-05-27 13:25:00
749,749,4707,1274,5,Good ride,2024-10-06 05:05:00
750,750,8762,1982,2,Smooth trip,2025-02-19 23:44:00
751,751,5387,1967,3,Good ride,2024-10-24 19:01:00
752,752,3326,461,5,Good ride,2024-09-05 15:06:00
753,753,9540,1099,2,Smooth trip,2025-10-16 16:18:00
754,754,3681,1532,5,Good ride,2025-11-22 12:40:00
755,755,3692,1947,1,Good ride,2024-04-29 12:27:00
756,756,3505,798,4,Smooth trip,2025-10-07 07:36:00
757,757,5659,1696,2,Good ride,2025-12-24 23:49:00
758,758,7029,1011,5,Good ride,2025-01-06 19:22:00
759,759,9089,350,4,Smooth trip,2024-01-23 03:24:00
760,760,8637,2024,2,Good ride,2024-08-17 06:47:00
761,761,3818,706,2,Good ride,2025-12-22 10:38:00
762,762,8213,1998,2,Smooth trip,2024-08-20 21:11:00
763,763,8717,223,5,Good ride,2025-08-25 12:58:00
764,764,3490,2175,3,Good ride,2024-03-12 21:25:00
765,765,9339,1496,2,Smooth trip,2025-11-07 02:09:00
766,766,5254,2620,5,Good ride,2024-06-03 22:12:00
767,767,9854,2160,1,Good ride,2025-03-02 08:58:00
768,768,6301,2904,4,Smooth trip,2024-07-08 09:09:00
769,769,7609,2366,3,Good ride,2025-09-24 22:11:00
770,770,6300,1146,1,Good ride,2024-11-14 15:13:00
771,771,4267,1382,4,Smooth trip,2025-06-10 06:32:00
772,772,7962,1879,2,Good ride,2025-03-25 05:21:00
773,773,3608,1682,3,Good ride,2025-02-15 07:48:00
774,774,6933,1711,5,Smooth trip,2024-11-15 03:18:00
775,775,5145,1908,3,Good ride,2024-10-31 00:45:00
776,776,6430,773,1,Good ride,2025-05-20 18:07:00
777,777,4999,2696,1,Smooth trip,2024-04-30 11:04:00
778,778,9706,665,1,Good ride,2025-09-27 18:45:00
779,779,8788,2133,5,Good ride,2024-10-08 00:17:00
780,780,4987,597,4,Smooth trip,2025-02-20 04:46:00
781,781,4244,1961,1,Good ride,2024-08-03 04:38:00
782,782,9174,155,1,Good ride,2024-11-30 17:05:00
783,783,8755,967,2,Smooth trip,2025-03-10 13:46:00
784,784,5427,1539,4,Good ride,2024-01-30 22:29:00
785,785,6764,1482,1,Good ride,2024-08-29 15:58:00
786,786,4999,792,5,Smooth trip,2025-11-01 22:19:00
787,787,9151,2156,4,Good ride,2025-02-06 19:39:00
788,788,4443,1939,3,Good ride,2024-04-01 22:39:00
789,789,8650,1544,2,Smooth trip,2025-05-09 18:40:00
790,790,7321,2932,2,Good ride,2024-04-07 03:31:00
791,791,8955,1313,2,Good ride,2025-12-16 22:20:00
792,792,6425,312,4,Smooth trip,2025-12-16 18:22:00
793,793,5190,2913,4,Good ride,2025-06-11 02:11:00
794,794,7447,417,1,Good ride,2024-06-23 22:49:00
795,795,4856,1358,5,Smooth trip,2025-02-10 23:54:00
796,796,5379,2024,1,Good ride,2025-07-18 05:24:00
797,797,3356,496,3,Good ride,2024-02-19 12:38:00
798,798,9071,498,4,Smooth trip,2025-05-21 14:46:00
799,799,5435,2964,3,Good ride,2025-03-29 21:15:00
800,800,5747,733,2,Good ride,2025-01-01 06:55:00
801,801,7792,824,1,Smooth trip,2025-05-02 21:45:00
802,802,3810,888,5,Good ride,2025-05-04 12:05:00
803,803,5064,1950,5,Good ride,2025-06-20 19:31:00
804,804,5242,348,5,Smooth trip,2025-09-21 07:14:00
805,805,6270,1869,2,Good ride,2025-01-19 19:34:00
806,806,4833,1949,4,Good ride,2025-12-26 00:33:00
807,807,8474,259,2,Smooth trip,2025-06-04 15:13:00
808,808,6555,1038,2,Good ride,2025-06-15 12:12:00
809,809,7069,2825,2,Good ride,2025-04-27 02:47:00
810,810,8649,1378,5,Smooth trip,2025-02-07 04:03:00
811,811,8900,435,4,Good ride,2024-08-21 11:43:00
812,812,9216,1501,4,Good ride,2025-12-03 09:03:00
813,813,9066,349,2,Smooth trip,2025-11-10 05:15:00
814,814,3450,2213,2,Good ride,2024-05-02 18:43:00
815,815,4323,1736,2,Good ride,2024-01-19 00:50:00
816,816,9198,121,1,Smooth trip,2024-09-20 04:27:00
817,817,5857,799,2,Good ride,2025-07-28 04:53:00
818,818,3068,713,5,Good ride,2024-03-04 07:58:00
819,819,4241,777,3,Smooth trip,2025-02-23 15:36:00
820,820,7120,819,3,Good ride,2024-03-20 07:04:00
821,821,8941,2271,4,Good ride,2025-07-03 23:42:00
822,822,5325,2091,4,Smooth trip,2024-08-24 22:05:00
823,823,9776,1064,2,Good ride,2024-05-03 16:19:00
824,824,7535,2083,2,Good ride,2024-10-26 11:55:00
825,825,5010,2388,3,Smooth trip,2024-06-23 12:55:00
826,826,5025,1251,5,Good ride,2025-07-28 19:00:00
827,827,4442,2437,5,Good ride,2025-06-29 15:45:00
828,828,4405,1025,2,Smooth trip,2025-11-12 01:28:00
829,829,4480,610,5,Good ride,2025-04-27 09:54:00
830,830,4313,807,2,Good ride,2024-07-28 17:20:00
831,831,9349,666,3,Smooth trip,2025-10-13 17:32:00
832,832,9666,1342,5,Good ride,2024-10-16 16:44:00
833,833,8860,2598,3,Good ride,2025-06-28 21:52:00
834,834,3809,1764,2,Smooth trip,2024-10-18 16:40:00
835,835,6005,1067,5,Good ride,2025-08-31 13:23:00
836,836,6716,451,5,Good ride,2024-02-04 16:05:00
837,837,3822,2077,4,Smooth trip,2024-07-14 15:06:00
838,838,8888,2240,5,Good ride,2024-04-14 02:00:00
839,839,3702,2779,3,Good ride,2025-10-05 20:26:00
840,840,4862,2177,5,Smooth trip,2025-03-15 01:58:00
841,841,8340,2652,2,Good ride,2024-05-01 11:19:00
842,842,8372,2044,5,Good ride,2025-09-30 00:26:00
843,843,5468,2689,2,Smooth trip,2024-01-21 07:53:00
844,844,8430,1424,5,Good ride,2024-06-04 04:38:00
845,845,9093,2816,4,Good ride,2025-07-10 07:23:00
846,846,6960,1340,4,Smooth trip,2024-05-11 12:20:00
847,847,6315,1811,5,Good ride,2024-11-22 21:34:00
848,848,3752,2792,2,Good ride,2025-03-26 20:53:00
849,849,4879,2417,2,Smooth trip,2024-03-25 00:10:00
850,850,6898,1270,1,Good ride,2024-04-23 21:40:00
851,851,4626,1586,3,Good ride,2025-08-01 03:04:00
852,852,6197,985,3,Smooth trip,2025-07-07 02:01:00
853,853,3851,892,1,Good ride,2025-09-19 16:49:00
854,854,9008,481,2,Good ride,2024-07-07 03:11:00
855,855,5545,1918,3,Smooth trip,2024-09-22 11:56:00
856,856,9647,1202,4,Good ride,2025-01-02 22:19:00
857,857,3900,101,1,Good ride,2025-10-28 21:52:00
858,858,9058,339,4,Smooth trip,2025-07-07 23:28:00
859,859,4778,2102,3,Good ride,2024-02-14 15:50:00
860,860,5358,2750,1,Good ride,2024-03-14 11:46:00
861,861,7263,1985,3,Smooth trip,2024-02-09 04:06:00
862,862,8288,2406,5,Good ride,2024-04-08 05:58:00
863,863,6598,2432,3,Good ride,2024-04-23 12:29:00
864,864,8251,2596,4,Smooth trip,2025-07-30 01:00:00
865,865,3164,432,5,Good ride,2024-11-16 21:34:00
866,866,3870,2581,4,Good ride,2024-08-29 09:33:00
867,867,3848,179,4,Smooth trip,2025-01-14 02:35:00
868,868,5802,1621,4,Good ride,2025-09-07 07:43:00
869,869,3093,1649,1,Good ride,2025-07-18 13:23:00
870,870,4418,569,1,Smooth trip,2025-11-15 11:20:00
871,871,3388,1839,4,Good ride,2025-01-22 01:00:00
872,872,3429,1711,2,Good ride,2025-09-27 11:52:00
873,873,4824,108,3,Smooth trip,2025-10-07 11:20:00
874,874,7546,2573,2,Good ride,2025-11-28 02:09:00
875,875,3736,472,1,Good ride,2025-11-02 12:02:00
876,876,4422,102,4,Smooth trip,2025-06-26 12:33:00
877,877,7721,1893,2,Good ride,2025-10-21 02:11:00
878,878,8225,1612,1,Good ride,2025-06-22 15:08:00
879,879,4067,2651,4,Smooth trip,2024-04-29 00:44:00
880,880,9034,2736,3,Good ride,2024-01-19 01:26:00
881,881,4154,755,2,Good ride,2025-06-20 09:15:00
882,882,5897,1667,4,Smooth trip,2024-02-19 06:08:00
883,883,6587,610,2,Good ride,2025-12-01 20:45:00
884,884,5085,3,3,Good ride,2024-09-30 18:58:00
885,885,5777,1959,2,Smooth trip,2024-01-07 12:52:00
886,886,9701,2862,3,Good ride,2024-11-10 03:34:00
887,887,7883,663,4,Good ride,2025-06-07 23:16:00
888,888,5979,1937,5,Smooth trip,2024-05-06 21:20:00
889,889,9485,1426,3,Good ride,2025-05-12 14:36:00
890,890,7870,1415,1,Good ride,2024-02-28 20:17:00
891,891,8445,2095,1,Smooth trip,2024-02-17 11:09:00
892,892,7948,425,2,Good ride,2025-05-26 03:42:00
893,893,6886,415,4,Good ride,2025-01-22 22:48:00
894,894,7236,1542,5,Smooth trip,2025-12-17 11:58:00
895,895,5983,175,3,Good ride,2025-11-11 19:49:00
896,896,7085,2688,5,Good ride,2024-07-17 00:16:00
897,897,7184,1940,5,Smooth trip,2024-11-23 18:36:00
898,898,3586,819,1,Good ride,2025-07-09 09:01:00
