ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
167,9916,1146,2025-04-03 17:04:00,2025-04-03 17:04:00,2025-04-03 17:04:00,43.553253,-108.278296,45.486926,-74.462583,5.97,10.45,1.16,completed,
168,5040,1925,2025-06-08 16:15:00,2025-06-08 16:15:00,2025-06-08 16:15:00,43.572001,-109.755864,47.026071,-80.879555,37.79,72.78,1.15,completed,
169,8310,2490,2025-01-10 17:57:00,2025-01-10 17:57:00,2025-01-10 17:57:00,47.747934,-116.960891,48.892106,-74.994777,22.68,121.32,2.46,completed,
170,7146,958,2025-01-01 20:20:00,2025-01-01 20:20:00,2025-01-01 20:20:00,44.724901,-74.303334,47.403522,-119.388360,22.63,110.83,1.87,completed,
171,4301,482,2025-03-06 09:04:00,2025-03-06 09:04:00,2025-03-06 09:04:00,45.301658,-119.189791,47.652756,-88.058578,18.20,149.23,1.88,completed,
172,8831,619,2024-05-18 18:00:00,2024-05-18 18:00:00,2024-05-18 18:00:00,46.231494,-107.531519,47.252478,-105.735363,27.70,121.20,2.05,completed,
173,8145,1914,2025-03-14 21:23:00,,,44.801265,-83.372528,45.902865,-81.157427,14.51,146.96,1.65,requested,
174,4735,114,2025-04-05 15:06:00,2025-04-05 15:06:00,2025-04-05 15:06:00,43.995771,-77.256431,48.174538,-106.287217,7.02,103.87,2.01,completed,
175,3594,2868,2024-02-08 15:37:00,2024-02-08 15:37:00,2024-02-08 15:37:00,47.728058,-86.029600,44.308241,-87.124130,18.64,44.84,1.79,completed,
176,6558,116,2024-11-10 17:48:00,2024-11-10 17:48:00,,47.152733,-104.120409,49.141057,-117.349933,4.50,11.31,1.60,cancelled,Rider cancelled
177,8022,2875,2024-02-15 05:14:00,2024-02-15 05:14:00,,48.406164,-116.066347,45.231070,-117.352178,44.19,58.37,1.62,cancelled,Rider cancelled
178,8384,1067,2024-02-23 02:35:00,2024-02-23 02:35:00,2024-02-23 02:35:00,48.036015,-122.495699,46.660843,-120.290227,19.88,56.10,1.89,completed,
179,4672,2628,2025-12-04 00:02:00,2025-12-04 00:02:00,2025-12-04 00:02:00,45.775809,-112.393659,47.955271,-101.830626,44.10,75.43,1.03,completed,
180,4717,631,2025-10-08 10:01:00,,,48.942110,-87.417224,43.557386,-115.329961,25.64,135.50,2.42,requested,
181,6077,2820,2024-10-17 01:53:00,,,46.445043,-75.911545,48.139777,-93.627408,44.31,109.79,1.79,requested,
182,4751,75,2024-02-25 04:55:00,2024-02-25 04:55:00,,46.185028,-83.817215,43.745533,-106.883993,14.45,113.22,1.62,cancelled,Rider cancelled
183,7299,1577,2024-04-18 12:43:00,,,46.322478,-107.384769,44.247295,-87.145150,28.86,78.35,1.41,requested,
184,6030,70,2025-11-02 21:56:00,2025-11-02 21:56:00,2025-11-02 21:56:00,46.086830,-98.753964,45.864237,-107.983181,17.55,43.16,2.16,completed,
185,9536,492,2024-11-07 18:56:00,2024-11-07 18:56:00,2024-11-07 18:56:00,46.749591,-107.764263,48.334128,-87.621897,3.72,48.14,1.29,completed,
186,7840,306,2024-11-27 02:42:00,2024-11-27 02:42:00,2024-11-27 02:42:00,47.560362,-81.241708,43.786745,-91.363388,32.17,29.55,2.02,completed,
187,7039,2443,2025-12-29 14:24:00,,,47.026339,-102.328940,44.266175,-111.801058,13.23,109.89,2.12,requested,
188,3533,1238,2025-07-10 22:26:00,2025-07-10 22:26:00,,46.480452,-86.588351,46.561992,-88.168789,18.13,144.57,1.97,cancelled,Rider cancelled
189,6338,2511,2024-04-15 10:11:00,2024-04-15 10:11:00,2024-04-15 10:11:00,44.366560,-75.409000,48.199683,-117.410264,4.39,90.73,2.23,completed,
190,6924,1128,2025-04-20 12:22:00,2025-04-20 12:22:00,2025-04-20 12:22:00,49.122880,-114.730172,44.490020,-97.937628,19.86,9.68,1.38,completed,
191,7414,1586,2025-04-30 02:25:00,2025-04-30 02:25:00,2025-04-30 02:25:00,46.719068,-90.426776,44.796572,-93.241869,12.17,84.66,1.76,completed,
192,9225,2927,2025-12-31 17:46:00,2025-12-31 17:46:00,2025-12-31 17:46:00,44.819546,-87.019786,45.367204,-99.263557,13.39,74.30,1.88,completed,
193,8956,749,2025-09-01 02:50:00,,,48.799172,-120.026096,45.412145,-90.601723,36.89,40.54,1.50,requested,
194,4349,1737,2024-10-22 04:04:00,2024-10-22 04:04:00,2024-10-22 04:04:00,45.862628,-88.566279,48.949185,-120.948665,25.71,54.37,1.62,completed,
195,3029,2901,2024-02-14 20:56:00,2024-02-14 20:56:00,2024-02-14 20:56:00,44.367859,-95.962247,48.033493,-119.789357,37.69,109.55,1.95,completed,
196,4268,1540,2025-01-02 01:09:00,2025-01-02 01:09:00,2025-01-02 01:09:00,48.502229,-80.385971,45.411101,-79.833297,12.19,29.48,2.47,completed,
197,8289,1119,2025-11-17 03:06:00,2025-11-17 03:06:00,2025-11-17 03:06:00,43.868327,-120.625789,48.729158,-116.421168,23.94,74.98,1.44,completed,
198,9605,2533,2025-06-07 00:43:00,2025-06-07 00:43:00,2025-06-07 00:43:00,43.644301,-89.280939,48.791077,-88.736333,7.87,11.93,2.06,completed,
199,9810,1202,2025-05-28 12:35:00,2025-05-28 12:35:00,2025-05-28 12:35:00,47.682134,-104.090861,49.160468,-80.122966,22.40,123.74,1.84,completed,
200,3637,1241,2024-06-20 07:07:00,2024-06-20 07:07:00,2024-06-20 07:07:00,44.994155,-96.698405,48.890278,-102.558434,23.18,32.88,1.48,completed,
201,9188,2309,2025-07-11 11:43:00,2025-07-11 11:43:00,2025-07-11 11:43:00,47.511956,-86.258032,47.884798,-77.273155,20.68,124.69,2.40,completed,
202,3312,233,2024-12-20 16:41:00,2024-12-20 16:41:00,,45.474200,-116.266228,47.488323,-109.097484,43.17,132.87,2.20,cancelled,Rider cancelled
203,3722,2893,2024-02-03 18:28:00,2024-02-03 18:28:00,2024-02-03 18:28:00,44.031082,-121.043554,48.256508,-75.088763,8.83,105.35,1.85,completed,
204,3750,798,2025-10-14 14:48:00,2025-10-14 14:48:00,2025-10-14 14:48:00,45.678059,-107.084514,44.082945,-78.335988,1.32,78.39,1.94,completed,
205,4017,616,2025-12-03 05:03:00,2025-12-03 05:03:00,,49.171923,-92.408338,48.792725,-77.213575,35.26,13.17,2.04,cancelled,Rider cancelled
206,6664,382,2025-12-01 11:11:00,2025-12-01 11:11:00,2025-12-01 11:11:00,45.562356,-84.127184,45.384219,-116.328857,31.37,89.68,1.43,completed,
207,3516,1156,2025-02-22 21:02:00,2025-02-22 21:02:00,2025-02-22 21:02:00,48.258037,-100.508554,48.033173,-92.416387,31.76,149.18,2.10,completed,
208,8951,2256,2024-05-02 20:33:00,2024-05-02 20:33:00,2024-05-02 20:33:00,48.763466,-121.761446,45.283338,-92.435345,44.53,58.87,1.03,completed,
209,9880,1663,2024-05-11 13:18:00,2024-05-11 13:18:00,2024-05-11 13:18:00,47.855935,-116.539577,47.458098,-86.759952,3.41,21.77,2.28,completed,
210,4957,930,2025-04-24 01:08:00,2025-04-24 01:08:00,2025-04-24 01:08:00,43.504430,-76.031588,45.075195,-99.142746,22.14,102.36,2.12,completed,
211,8995,22,2025-07-22 15:12:00,2025-07-22 15:12:00,2025-07-22 15:12:00,45.921979,-108.602683,43.822796,-120.543323,44.50,101.88,1.10,completed,
212,8031,1778,2024-06-08 19:13:00,2024-06-08 19:13:00,2024-06-08 19:13:00,46.324226,-114.454454,47.888387,-96.998838,16.46,56.46,1.95,completed,
213,4664,1160,2024-07-26 08:48:00,2024-07-26 08:48:00,2024-07-26 08:48:00,48.019957,-118.589517,48.100232,-119.387689,3.20,41.12,1.94,completed,
214,3335,1371,2025-05-19 21:21:00,2025-05-19 21:21:00,2025-05-19 21:21:00,48.530306,-111.920767,44.749853,-76.833645,36.01,126.93,2.47,completed,
215,7020,1536,2025-05-14 09:42:00,2025-05-14 09:42:00,2025-05-14 09:42:00,43.835659,-112.856149,48.628743,-75.595160,10.18,96.54,2.35,completed,
216,8912,840,2025-06-03 13:37:00,,,45.642204,-94.257668,47.403578,-77.201514,12.08,103.74,2.46,requested,
217,6429,1102,2024-05-20 12:09:00,2024-05-20 12:09:00,,48.007882,-90.902160,45.516371,-120.753137,42.77,50.15,2.06,cancelled,Rider cancelled
218,5417,250,2024-01-27 11:47:00,2024-01-27 11:47:00,,47.781820,-103.118420,45.926685,-118.234502,23.50,62.70,2.31,cancelled,Rider cancelled
219,6330,1010,2024-05-24 11:34:00,2024-05-24 11:34:00,2024-05-24 11:34:00,48.725829,-110.888513,43.855962,-83.073086,7.51,104.82,1.42,completed,
220,6881,485,2024-04-03 16:11:00,2024-04-03 16:11:00,2024-04-03 16:11:00,45.595589,-88.231602,45.945492,-98.813183,5.96,76.66,1.44,completed,
221,5804,542,2024-03-08 03:33:00,2024-03-08 03:33:00,2024-03-08 03:33:00,44.082525,-88.672202,48.392371,-77.382745,8.00,69.54,1.90,completed,
222,7814,2029,2024-01-08 19:43:00,2024-01-08 19:43:00,2024-01-08 19:43:00,43.724792,-113.747804,47.016328,-104.768134,5.41,21.31,2.20,completed,
223,6510,2217,2025-08-05 18:22:00,2025-08-05 18:22:00,2025-08-05 18:22:00,46.466146,-84.947362,44.608603,-93.624936,5.42,39.98,2.01,completed,
224,9215,1841,2024-12-30 12:55:00,2024-12-30 12:55:00,2024-12-30 12:55:00,45.219807,-110.812772,48.905944,-98.873899,27.73,44.01,1.23,completed,
225,9355,1491,2024-08-01 17:20:00,2024-08-01 17:20:00,2024-08-01 17:20:00,43.887169,-121.781016,44.630547,-115.528248,35.14,149.81,1.45,completed,
226,3646,1277,2024-07-15 18:28:00,2024-07-15 18:28:00,2024-07-15 18:28:00,45.389383,-109.489576,44.895604,-99.500847,12.96,56.65,1.65,completed,
227,7655,571,2025-01-07 12:37:00,2025-01-07 12:37:00,2025-01-07 12:37:00,48.468008,-98.381271,48.634241,-114.090975,28.72,74.78,1.41,completed,
228,7244,1577,2024-10-27 23:00:00,2024-10-27 23:00:00,2024-10-27 23:00:00,44.432550,-82.211779,47.581016,-97.940096,9.32,26.62,1.76,completed,
229,3946,678,2024-07-16 17:46:00,2024-07-16 17:46:00,2024-07-16 17:46:00,47.854936,-86.451700,48.663767,-101.628781,36.52,129.85,2.04,completed,
230,7566,2394,2024-01-29 19:46:00,2024-01-29 19:46:00,,48.676922,-86.683602,46.589412,-100.881709,3.92,28.57,2.43,cancelled,Rider cancelled
231,8295,1910,2025-06-29 09:01:00,2025-06-29 09:01:00,2025-06-29 09:01:00,48.988056,-109.133521,48.034045,-120.114206,14.98,105.58,1.37,completed,
232,4041,670,2025-11-17 05:31:00,2025-11-17 05:31:00,2025-11-17 05:31:00,47.562252,-102.451828,46.823721,-113.967174,7.84,31.47,1.95,completed,
233,5941,141,2025-10-10 22:55:00,2025-10-10 22:55:00,2025-10-10 22:55:00,48.511071,-112.178733,46.794630,-112.822635,22.18,100.83,2.44,completed,
234,4240,1308,2024-07-06 06:24:00,2024-07-06 06:24:00,2024-07-06 06:24:00,44.635642,-99.695217,47.180002,-84.652210,7.94,66.39,1.66,completed,
235,4977,1409,2025-07-15 08:43:00,2025-07-15 08:43:00,2025-07-15 08:43:00,44.194425,-105.339405,45.133368,-89.751948,6.91,13.68,1.51,completed,
236,5866,2218,2025-01-06 12:07:00,2025-01-06 12:07:00,2025-01-06 12:07:00,46.350963,-74.247667,46.860499,-86.713565,38.19,83.18,2.14,completed,
237,6762,2802,2024-10-01 16:06:00,2024-10-01 16:06:00,2024-10-01 16:06:00,48.817695,-109.606773,47.015803,-105.833689,39.10,86.79,1.32,completed,
238,9172,288,2024-04-17 04:13:00,2024-04-17 04:13:00,2024-04-17 04:13:00,44.771714,-120.483317,46.537598,-112.879101,33.41,138.59,2.35,completed,
239,9235,2655,2025-03-13 03:27:00,2025-03-13 03:27:00,2025-03-13 03:27:00,48.582646,-102.346911,45.531830,-118.653214,35.79,72.69,2.26,completed,
240,9501,2613,2024-01-31 05:03:00,2024-01-31 05:03:00,2024-01-31 05:03:00,47.274846,-97.489501,48.146008,-112.341112,5.15,70.06,2.40,completed,
241,3014,227,2025-05-27 03:15:00,2025-05-27 03:15:00,2025-05-27 03:15:00,48.646451,-109.113397,48.363989,-79.725868,25.05,101.86,1.81,completed,
242,5096,2142,2024-01-10 12:09:00,2024-01-10 12:09:00,2024-01-10 12:09:00,45.162781,-109.583550,44.901878,-77.061757,25.47,15.54,1.81,completed,
243,7253,2686,2025-02-24 11:17:00,2025-02-24 11:17:00,2025-02-24 11:17:00,43.940429,-81.038947,47.046183,-75.903530,17.63,28.73,2.31,completed,
244,6154,1131,2025-09-21 07:11:00,2025-09-21 07:11:00,2025-09-21 07:11:00,47.910297,-94.721414,45.024796,-89.408348,19.96,59.08,2.40,completed,
245,5972,1232,2024-05-26 00:30:00,2024-05-26 00:30:00,2024-05-26 00:30:00,46.481157,-97.155018,43.793083,-78.383089,7.61,73.78,1.13,completed,
246,8587,234,2025-10-20 21:08:00,2025-10-20 21:08:00,2025-10-20 21:08:00,48.452273,-78.489611,44.444099,-93.081063,17.04,37.82,1.19,completed,
247,6424,600,2025-10-28 13:49:00,2025-10-28 13:49:00,2025-10-28 13:49:00,46.077028,-78.840484,44.259997,-83.976891,22.42,17.85,2.16,completed,
248,3375,1949,2025-07-17 09:42:00,2025-07-17 09:42:00,2025-07-17 09:42:00,45.582464,-78.089900,46.417181,-116.722467,22.07,104.46,1.77,completed,
249,7055,2106,2024-08-17 02:09:00,2024-08-17 02:09:00,2024-08-17 02:09:00,48.502850,-98.098392,46.379164,-90.321858,22.27,46.78,2.50,completed,
250,8684,1656,2025-02-09 16:21:00,2025-02-09 16:21:00,2025-02-09 16:21:00,46.003514,-78.055529,47.352095,-79.712951,40.13,124.15,1.66,completed,
251,7551,161,2025-05-01 04:49:00,2025-05-01 04:49:00,,44.656512,-101.165141,44.198337,-76.586646,41.71,89.86,2.03,cancelled,Rider cancelled
252,4527,792,2024-02-03 03:00:00,2024-02-03 03:00:00,2024-02-03 03:00:00,49.150716,-99.188390,44.330146,-114.534445,29.15,46.60,2.34,completed,
253,4804,1254,2024-02-07 18:30:00,2024-02-07 18:30:00,2024-02-07 18:30:00,43.777740,-115.658213,44.302392,-104.881240,11.19,52.37,1.11,completed,
254,6606,2596,2025-04-30 16:43:00,2025-04-30 16:43:00,2025-04-30 16:43:00,45.171772,-94.867115,46.727351,-117.165616,24.59,61.83,2.14,completed,
255,7293,2883,2025-08-17 17:56:00,2025-08-17 17:56:00,2025-08-17 17:56:00,47.765585,-94.069282,44.600301,-122.220285,27.33,48.49,2.09,completed,
256,9812,1456,2024-03-07 16:14:00,2024-03-07 16:14:00,2024-03-07 16:14:00,48.920058,-105.560100,44.238607,-106.518413,32.22,93.30,1.10,completed,
257,4136,1315,2024-12-25 10:58:00,2024-12-25 10:58:00,2024-12-25 10:58:00,43.660643,-121.831043,48.443751,-120.675930,26.34,120.93,2.38,completed,
258,3416,2713,2025-05-02 13:58:00,,,44.494498,-75.334884,46.201603,-75.797074,43.30,43.49,2.33,requested,
259,7104,858,2025-10-21 11:33:00,2025-10-21 11:33:00,2025-10-21 11:33:00,47.087526,-112.851443,44.623483,-80.105617,6.53,125.05,1.79,completed,
260,4834,2578,2025-04-21 09:15:00,2025-04-21 09:15:00,,45.692128,-108.688298,47.404026,-96.815033,11.33,63.69,2.10,cancelled,Rider cancelled
261,8999,1297,2024-04-26 14:58:00,2024-04-26 14:58:00,2024-04-26 14:58:00,43.536576,-76.651324,43.726509,-93.856597,32.43,73.99,2.43,completed,
262,3105,2763,2025-06-07 17:38:00,2025-06-07 17:38:00,2025-06-07 17:38:00,47.311136,-89.726114,47.157410,-106.034111,38.23,41.00,1.88,completed,
263,7628,1665,2024-10-09 05:34:00,2024-10-09 05:34:00,,46.053855,-113.237283,43.588987,-110.631283,36.21,85.86,1.58,cancelled,Rider cancelled
264,6186,314,2025-01-21 10:07:00,2025-01-21 10:07:00,2025-01-21 10:07:00,43.846636,-74.981651,46.097765,-88.906463,5.35,72.11,2.27,completed,
265,6478,1333,2024-05-05 16:04:00,2024-05-05 16:04:00,2024-05-05 16:04:00,48.353362,-107.299825,46.420514,-92.854227,23.39,39.27,1.90,completed,
266,3282,1204,2024-05-28 16:28:00,2024-05-28 16:28:00,2024-05-28 16:28:00,47.061960,-109.050333,47.153366,-97.267568,34.50,59.56,2.27,completed,
267,9895,2761,2024-07-30 18:09:00,2024-07-30 18:09:00,2024-07-30 18:09:00,44.848896,-103.251669,44.523793,-120.869907,11.32,27.95,2.23,completed,
268,9055,2712,2025-05-18 02:00:00,2025-05-18 02:00:00,2025-05-18 02:00:00,46.832233,-110.568655,47.635097,-74.350307,43.83,35.78,1.73,completed,
269,3284,2601,2024-05-30 20:27:00,2024-05-30 20:27:00,2024-05-30 20:27:00,43.545785,-105.769784,48.447444,-91.386522,43.08,137.03,1.97,completed,
270,7764,2794,2025-07-20 06:42:00,2025-07-20 06:42:00,,44.249262,-90.465609,45.868858,-83.564940,1.10,145.53,1.08,cancelled,Rider cancelled
271,7072,272,2024-08-27 21:23:00,2024-08-27 21:23:00,2024-08-27 21:23:00,48.291208,-102.849898,44.982797,-87.048729,13.12,111.70,1.15,completed,
272,9599,2001,2024-12-27 22:03:00,2024-12-27 22:03:00,2024-12-27 22:03:00,46.976919,-96.589152,47.264507,-81.224934,8.30,34.96,2.24,completed,
273,3422,2210,2024-01-30 06:47:00,2024-01-30 06:47:00,2024-01-30 06:47:00,47.564068,-93.350261,47.369845,-89.703603,18.72,134.84,1.12,completed,
274,8955,387,2024-01-23 05:48:00,2024-01-23 05:48:00,2024-01-23 05:48:00,45.493370,-73.834929,49.161937,-83.137082,36.56,15.85,1.69,completed,
275,7472,416,2025-04-22 16:41:00,2025-04-22 16:41:00,2025-04-22 16:41:00,44.461729,-88.861117,46.422911,-110.780467,6.81,47.14,1.56,completed,
276,8483,2704,2024-05-29 07:00:00,2024-05-29 07:00:00,2024-05-29 07:00:00,43.986100,-99.470090,46.346352,-117.742882,18.09,121.53,2.09,completed,
277,5975,2669,2025-05-01 14:10:00,,,45.961205,-101.432413,43.622747,-102.121233,3.97,44.14,1.18,requested,
278,8558,570,2024-11-16 01:52:00,2024-11-16 01:52:00,2024-11-16 01:52:00,43.865750,-113.893330,48.669198,-104.450608,6.29,129.02,2.31,completed,
279,5635,1383,2025-02-03 09:39:00,,,48.914932,-113.943166,43.641432,-94.736992,34.29,106.33,2.18,requested,
280,3794,2444,2024-05-07 12:48:00,2024-05-07 12:48:00,2024-05-07 12:48:00,45.251388,-102.944691,44.910344,-100.103023,28.48,38.93,1.77,completed,
281,9586,750,2025-06-14 08:00:00,2025-06-14 08:00:00,2025-06-14 08:00:00,47.063725,-114.775255,47.692504,-111.081206,17.74,70.63,2.26,completed,
282,4669,1222,2025-08-04 12:39:00,2025-08-04 12:39:00,2025-08-04 12:39:00,49.119966,-105.602345,47.912812,-98.536360,6.36,123.04,1.48,completed,
283,4287,495,2024-04-03 23:09:00,2024-04-03 23:09:00,2024-04-03 23:09:00,45.628370,-77.388611,48.775288,-73.682771,12.62,89.82,1.37,completed,
284,4010,836,2025-06-01 16:07:00,2025-06-01 16:07:00,2025-06-01 16:07:00,43.574847,-118.124381,44.022756,-95.579151,43.12,51.84,2.41,completed,
285,4486,269,2024-04-16 23:59:00,2024-04-16 23:59:00,,47.265299,-104.064868,43.784571,-89.877918,29.11,68.37,1.18,cancelled,Rider cancelled
286,9370,1597,2024-05-20 19:30:00,2024-05-20 19:30:00,2024-05-20 19:30:00,46.188253,-76.465188,48.402737,-93.668832,20.31,11.58,1.43,completed,
287,9546,954,2024-04-17 14:52:00,2024-04-17 14:52:00,2024-04-17 14:52:00,47.614225,-74.652834,47.464348,-108.094572,11.36,59.58,1.47,completed,
288,5456,1998,2024-12-15 15:00:00,2024-12-15 15:00:00,2024-12-15 15:00:00,43.975253,-101.207145,45.322682,-102.825545,23.95,106.06,1.38,completed,
289,9384,1607,2025-12-31 08:56:00,2025-12-31 08:56:00,2025-12-31 08:56:00,46.847269,-111.633924,48.116927,-76.483765,5.43,138.69,1.89,completed,
290,4613,2881,2025-08-23 21:02:00,2025-08-23 21:02:00,2025-08-23 21:02:00,49.050968,-91.824876,45.711296,-110.699168,3.29,29.26,1.24,completed,
291,5062,82,2025-06-08 04:36:00,2025-06-08 04:36:00,,44.135134,-77.942403,44.328213,-100.810504,10.12,23.66,1.10,cancelled,Rider cancelled
292,4954,843,2025-09-21 15:10:00,2025-09-21 15:10:00,2025-09-21 15:10:00,47.457821,-114.116628,47.998134,-118.304377,30.04,56.51,2.42,completed,
293,7975,2870,2025-08-22 21:00:00,,,47.519152,-85.067714,48.514274,-111.571730,3.66,22.65,1.58,requested,
294,3838,2210,2024-06-29 17:45:00,2024-06-29 17:45:00,2024-06-29 17:45:00,47.912469,-97.849577,47.172987,-96.652841,2.64,42.34,2.29,completed,
295,9445,2792,2025-08-08 00:41:00,2025-08-08 00:41:00,2025-08-08 00:41:00,46.629139,-92.002060,47.492392,-109.475339,28.22,143.60,2.40,completed,
296,8796,1890,2025-12-26 14:51:00,2025-12-26 14:51:00,2025-12-26 14:51:00,45.436337,-95.867568,46.889600,-120.179768,44.29,109.62,2.09,completed,
297,8419,2574,2025-11-12 04:32:00,,,46.310732,-92.364557,48.669875,-80.647638,17.47,72.65,1.98,requested,
298,8901,1316,2024-02-05 01:36:00,2024-02-05 01:36:00,,47.460490,-102.573853,46.628499,-97.118359,35.22,15.41,1.86,cancelled,Rider cancelled
299,9897,2232,2024-11-16 08:23:00,2024-11-16 08:23:00,2024-11-16 08:23:00,44.504561,-118.113761,46.172982,-102.670063,31.63,31.25,2.18,completed,
300,8977,316,2025-10-29 08:36:00,2025-10-29 08:36:00,2025-10-29 08:36:00,48.581253,-104.799136,47.100431,-75.135992,5.74,107.77,2.09,completed,
301,6278,732,2024-07-17 13:09:00,2024-07-17 13:09:00,,43.794450,-75.191828,47.179790,-85.023908,7.66,25.75,2.44,cancelled,Rider cancelled
302,7764,1757,2024-01-13 19:20:00,2024-01-13 19:20:00,2024-01-13 19:20:00,46.182305,-105.076002,46.085002,-101.741794,11.25,30.03,2.34,completed,
303,8524,1494,2025-11-23 11:51:00,2025-11-23 11:51:00,2025-11-23 11:51:00,45.395385,-91.769650,48.890259,-76.860820,18.94,102.37,1.18,completed,
304,5931,1718,2024-01-08 01:14:00,2024-01-08 01:14:00,2024-01-08 01:14:00,48.286621,-89.086310,45.471850,-111.081864,33.98,43.79,1.72,completed,
305,7879,836,2024-07-22 21:24:00,2024-07-22 21:24:00,2024-07-22 21:24:00,46.525601,-115.353965,47.272151,-80.558488,21.92,136.37,1.91,completed,
306,8353,722,2024-12-26 21:08:00,2024-12-26 21:08:00,2024-12-26 21:08:00,45.130284,-113.510120,45.208127,-95.658688,44.44,43.06,1.23,completed,
307,3513,151,2024-04-09 16:05:00,2024-04-09 16:05:00,2024-04-09 16:05:00,45.760221,-99.006672,48.859551,-88.940404,42.95,85.46,1.78,completed,
308,4729,2393,2024-09-05 18:33:00,2024-09-05 18:33:00,2024-09-05 18:33:00,47.405802,-81.285061,47.650723,-84.970468,9.40,97.10,2.41,completed,
309,4095,2289,2025-12-07 02:39:00,2025-12-07 02:39:00,2025-12-07 02:39:00,45.123518,-82.993755,47.820103,-110.135600,3.73,60.27,2.32,completed,
310,8025,380,2024-01-07 08:35:00,2024-01-07 08:35:00,2024-01-07 08:35:00,46.734158,-82.887948,46.617882,-100.270323,6.71,113.06,1.49,completed,
311,8042,1697,2024-12-02 01:46:00,2024-12-02 01:46:00,2024-12-02 01:46:00,48.994135,-113.806477,44.904498,-109.614304,30.70,145.36,2.12,completed,
312,7530,2998,2025-11-15 08:20:00,2025-11-15 08:20:00,2025-11-15 08:20:00,47.008346,-111.545384,49.011362,-112.761037,30.90,77.11,2.00,completed,
313,5674,2251,2025-06-20 02:00:00,2025-06-20 02:00:00,2025-06-20 02:00:00,44.421108,-91.938294,48.110394,-76.775247,27.50,56.22,2.12,completed,
314,3099,1325,2025-06-13 18:18:00,2025-06-13 18:18:00,2025-06-13 18:18:00,48.885158,-106.586057,45.494955,-102.796405,13.06,50.74,2.27,completed,
315,3429,153,2025-04-18 06:47:00,2025-04-18 06:47:00,,45.865945,-103.743501,46.140293,-109.389225,24.05,16.51,2.25,cancelled,Rider cancelled
316,5221,2737,2025-10-03 01:31:00,2025-10-03 01:31:00,2025-10-03 01:31:00,46.582982,-74.913543,44.119904,-116.197105,13.83,97.38,1.66,completed,
317,6731,2002,2025-10-12 22:28:00,2025-10-12 22:28:00,2025-10-12 22:28:00,47.900952,-94.757812,44.865382,-122.258792,12.18,71.67,1.06,completed,
